,EE Provider ID,EE UID,Client Unique ID,Client ID,Client Age at Entry,Client Age at Exit,Client Gender,Client Primary Race,Client Ethnicity,Client Veteran Status
145,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),690623,ebaf02031992e620b240,322709,23.0,23.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
146,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),690936,jgim06241960j500g520,409587,55.0,55.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
148,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),690938,hhlm09031950h600h400,3953,64.0,64.0,Male,Black or African American (HUD),Client refused (HUD),No (HUD)
149,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),690939,jbrm11011937j500b635,409686,77.0,77.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
150,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),690941,jhlf09011977j516h452,207787,37.0,38.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
151,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691022,jmtf06081959j530m324,157088,56.0,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
152,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691023,isrm06251974i220s164,160586,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
153,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691081,csnt04121985c415s536,300905,30.0,30.0,Trans Female (MTF or Male to Female),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
155,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691404,swlm12231986s500w416,408051,28.0,28.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
156,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691408,jflm01271954j520f450,403469,61.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
157,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691412,dmaf02121960d500m241,409782,55.0,55.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
158,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691416,jwlf06051977j400w452,409781,38.0,39.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691589,frcm04011947f630r263,190642,68.0,68.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
161,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691805,kmnm09121967k530m560,76511,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
162,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691806,wsem11301951w450s363,90711,63.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
163,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691807,cfem11021961c640f455,157473,53.0,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
164,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691810,rbrm06291979r100b616,371777,36.0,36.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
165,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691814,fcrm07141964f652c635,346065,51.0,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
166,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691817,mbyf11101970m620b625,280218,44.0,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
167,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),691818,ahlf11151995a420h400,406433,19.0,19.0,Female,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
168,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692148,erim08211964e300r300,385899,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
169,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692151,rgem07271987r254g654,410002,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
170,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692156,mwrm08221959m240w635,214022,55.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
171,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692159,brtm11251961b620r341,344699,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
172,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692161,pglf11111968p430g456,344697,46.0,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
174,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692163,rgrf11131949r150g655,273104,65.0,65.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692165,aprm08121982a535p626,409923,33.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
178,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692550,rmlm11061967r163m245,410000,47.0,47.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
179,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692552,wgim05231990w400g613,404217,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
180,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692553,nwam02141961n350w160,299942,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
182,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692899,asuf08291968a524s436,390302,47.0,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
183,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692901,spif02041984s536p613,399969,31.0,31.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
184,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692903,ljfm07151959l563j162,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
186,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692906,maam07051987m622a651,410222,28.0,28.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
187,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692908,dmkm10061970d520m216,180383,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
188,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),692913,rmlm03311946r543m460,210475,69.0,70.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
190,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),693539,kfnm12041986k650f536,271159,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
191,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),693540,wiem06261956w436i645,88282,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
198,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694230,smrm06231974s500m610,320781,41.0,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
199,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694234,rmnm04151957r543m254,184306,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
201,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694236,jwnm02191949j200w523,123882,66.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
202,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694238,mlwm01051962m620l200,410574,53.0,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
204,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694245,acnf09131994a400c552,400528,20.0,20.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
205,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694246,bjhf03031973b100j525,410575,42.0,42.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
207,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694552,skrm08111983s315k624,223445,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
208,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694554,djhm10141989d560j525,172032,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
210,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),694556,esef11081952e450s650,2054,62.0,62.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
212,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696963,whlm04021970w400h400,335050,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
213,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696964,dmkm05281958d620m250,411383,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
214,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696966,bmem01121978b100m200,198791,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
215,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696967,msem10091973m615s142,65139,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
216,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696968,jfym03301956j500f000,174808,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
218,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696970,rwlm07121995r250w452,389214,20.0,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
220,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696972,jjym10041952j200j560,139131,62.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
221,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696973,jtom10111965j520t520,411376,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
225,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696977,spum02211963s540p400,411381,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
228,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696980,rsmm05151990r500s520,411378,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
229,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),696981,eewm10251973e640e363,385332,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
234,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697295,omom12301966o340m600,2416,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
235,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697296,jsam04131979j540s241,411485,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
241,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697303,cprf10221974c623p625,219979,40.0,40.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
242,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697304,kbef05291992k600b620,411382,23.0,23.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
244,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697306,iglf08311970i100g463,411380,35.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
245,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697307,csmf01041966c200s520,411386,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
247,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697309,cdpf08071967c623d100,355911,48.0,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
250,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697601,mwam12181971m620w400,392703,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
251,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),697602,dpom04301960d130p400,129280,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
254,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),698215,jmmm12061984j500m254,411775,30.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
256,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),698298,jdvm12051967j600d120,223222,47.0,47.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
258,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),698698,jsam09241985j160s000,411844,30.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
259,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699095,mmom12091957m635m400,299695,57.0,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
261,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699097,gmnm04041958g643m532,411746,57.0,57.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
262,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699098,lmrm05221960l600m620,172046,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
268,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699107,nmof09281959n520m400,332209,56.0,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
271,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699392,jram07261975j200r300,412097,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
272,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699449,dbrm03241992d654b622,340736,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
273,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699450,asmm11121985a435s512,411981,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
275,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),699713,dbym03121959d620b653,272366,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
278,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),700016,vhrm11101959v236h630,381185,55.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
279,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),700017,ncrm06301995n240c636,412307,20.0,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
282,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),700480,ssim06201954s540s542,172434,61.0,61.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
284,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),700486,jtrm08191988j535t635,167874,27.0,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
